wallet,in_degree,out_degree,flow_ratio,pagerank,betweenness
0x0000e0ca771e21bd00057f54a68c30d400000000,2,0,0.0,5.8214625644707654e-05,0.0
0x0000e3e55554affb68617c09d9564eefc28a2222,0,1,1.0,2.1845787353265714e-05,0.0
0x0001192765a794f057174cf7be7f3400c833fd1c,0,1,1.0,2.1845787353265714e-05,0.0
0x00015c560f25e6546eea6d1efaebfb9f38d289b4,1,0,0.0,4.003020649898668e-05,0.0
0x0001a500a6b18995b03f44bb040a5ffc28e45cb0,3,0,0.0,7.639904479042862e-05,0.0
0x000204ac367975e5309b8402bcafae12b0180000,1,0,0.0,4.003020649898668e-05,0.0
0x00040595faf5abcfb108d5d0bc9e3273a7fc4fd6,0,1,1.0,2.1845787353265714e-05,0.0
0x00073bda963bf6f3bdefb60533b0012cf7fd4164,0,1,1.0,2.1845787353265714e-05,0.0
0x000830ac842bda8f218cf8931cd36559b0c489dc,0,1,1.0,2.1845787353265714e-05,0.0
0x000987c846bc6b516793b3c8ca2a9a1e3fd27e2a,0,1,1.0,2.1845787353265714e-05,0.0
0x000b1f5e8c91bd138ea02346092c4801698f04f8,1,1,0.5,6.248611941034584e-05,3.835977734911153e-09
0x000c227e72d9ed7a35a09e260cdd5bd468dcd29b,0,1,1.0,2.1845787353265714e-05,0.0
0x0013cdb35db32222701a53d5c64eb88fc75ba229,1,0,0.0,2.207309259258722e-05,0.0
0x00167777e0daf9dc2d3a76195ab56e857ec67ab2,0,1,1.0,2.1845787353265714e-05,0.0
0x0016ab524fdf4e8289d4066ad6deef8226c637ca,3,0,0.0,7.639904479042862e-05,0.0
0x0016c0d0343e8f2c3a7b6a51606b84b1545ec606,3,0,0.0,7.639904479042862e-05,0.0
0x0016d9faa48e2753331f0698444d616a3fe0c606,1,0,0.0,4.003020649898668e-05,0.0
0x0017c199aca4fbdf34a9fdeb0509c547bceffbe5,0,1,1.0,2.1845787353265714e-05,0.0
0x00182fdb0b880ee24d428e3cc39383717677c37e,1,0,0.0,4.003020649898668e-05,0.0
0x001a49acdbf1e87f0836602618c9754371d03333,0,1,1.0,2.1845787353265714e-05,0.0
0x001aa45b92c1157d3b66984151ee864e363420bb,1,0,0.0,3.179569670360909e-05,0.0
0x001d4a4bb37ca70971874ba18aa791212f7b4c6c,0,2,1.0,2.1845787353265714e-05,0.0
0x001e5b3f677d1f449fb0705b03d61b42dbd9e959,0,1,1.0,2.1845787353265714e-05,0.0
0x0020be2f7ebb4ce04e6c64f7528a1c0fd72c2ed8,1,1,0.5,0.00010217793520919323,0.0
0x00242b1639f3f5b7e77d68bbed8edfacf53a94ba,1,0,0.0,4.003020649898668e-05,0.0
0x002644f6950c1e9bbe24180fcaa3ff272149eb16,0,1,1.0,2.1845787353265714e-05,0.0
0x002657f624768a81d9ba25b8d2cbf59f20cface1,0,1,1.0,2.1845787353265714e-05,0.0
0x00299487732dbb5ed6be6abead044c0aa09d116d,1,1,0.5,0.00010217793520919323,0.0
0x002c4ee1829294f7ca9de8a90d4bdd467310e5ae,1,0,0.0,4.003020649898668e-05,0.0
0x002d91c86d026319ba0d159c84ffea03bc00adf9,0,1,1.0,2.1845787353265714e-05,0.0
0x0030387da604eda417eee332cfe925bb78267b66,1,0,0.0,4.003020649898668e-05,0.0
0x003092885c31c67cd65039a1ba5a3fa25f6510e6,0,1,1.0,2.1845787353265714e-05,0.0
0x003118169cf6ef710b315bb839fd625102dc0aba,1,0,0.0,2.748011723023805e-05,0.0
0x0031188ef96ec9facc13f009dc660f872b7a4da2,0,1,1.0,2.1845787353265714e-05,0.0
0x0032f358d6d92dd90d4c0f64d3ac7a51489caf32,0,1,1.0,2.1845787353265714e-05,0.0
0x0032ff80221e182ef298673f714cbedc8594ad96,0,1,1.0,2.1845787353265714e-05,0.0
0x0034219c3292b9b8ac0367764fd8ba1e864b3440,0,2,1.0,2.1845787353265714e-05,0.0
0x003489360825334b4b75845a720b0efe7d4769c6,1,0,0.0,2.6668501338906685e-05,0.0
0x0034bfde1ebb772fc0366e7a9cf0f6d59faf30a4,1,0,0.0,2.23372581409879e-05,0.0
0x0036e884cab4f427193839788edebb4b92b9a069,1,0,0.0,4.003020649898668e-05,0.0
0x003873fc1ea728a8553f46b1f516effa6336f61f,0,1,1.0,2.1845787353265714e-05,0.0
0x003d563e5d9745862c58e558a6769eb44b24b86e,0,1,1.0,2.1845787353265714e-05,0.0
0x00425f146adee9a5c3c3cf18068b8732cbed408d,1,0,0.0,4.003020649898668e-05,0.0
0x0043276ed1c6c3fd9521f6ce45c67740e4362880,1,0,0.0,2.748011723023805e-05,0.0
0x004395edb43efca9885cedad51ec9faf93bd34ac,2,0,0.0,5.8214625644707654e-05,0.0
0x0047b5ef431eedad7a34691a19b3c4d21c267019,0,1,1.0,2.1845787353265714e-05,0.0
0x0047f330fbf56ad9f86ad0305f30c91461e57448,0,1,1.0,2.1845787353265714e-05,0.0
0x0047fd2b5c59dd2d700ae564aae349719896e937,0,1,1.0,2.1845787353265714e-05,0.0
0x004846e5366ff2aa8b15a770a1634cbd9b392475,0,1,1.0,2.1845787353265714e-05,0.0
0x004861d46669002db143fb6efa6b4b58fadc0a99,0,1,1.0,2.1845787353265714e-05,0.0
0x004c9f00e054135b40fc22267683560d119d7b85,0,1,1.0,2.1845787353265714e-05,0.0
0x004cd97c65511cb37da95084b0aaa6ce40198baa,1,0,0.0,2.275500831055176e-05,0.0
0x004e5608fb0718949af3ba1740b59543f5281b10,0,1,1.0,2.1845787353265714e-05,0.0
0x004f4ff5b91570f0e713fcc95afec67198594ee8,0,1,1.0,2.1845787353265714e-05,0.0
0x005169a157a4d5f03c65ab30f42378673759cb4e,1,0,0.0,2.223268988828105e-05,0.0
0x00560a82c0100322935461998658ca5b175782ae,1,0,0.0,4.003020649898668e-05,0.0
0x0056d30df3cdaefd3a01a8fd1cf434efac7b006f,1,0,0.0,6.009236564648471e-05,0.0
0x005916e7f11d702f5e72c5005722ffb4eff490de,1,0,0.0,2.693779445891394e-05,0.0
0x005af90c0582cec38bb49b2ba548df0f4afa94f8,1,0,0.0,4.003020649898668e-05,0.0
0x005da29438fed48bdc2eee37c07d1abaad526baa,0,1,1.0,2.1845787353265714e-05,0.0
0x0060094433ccee1ea13362787b9a13b178d0e53e,0,1,1.0,2.1845787353265714e-05,0.0
0x0066853d6de299a14a90cd0c24c173b9b7f28572,1,1,0.5,3.09379969261262e-05,3.835977734911153e-09
0x0066a11110c09ba83f2b19ad7e9d2ef2a4008294,1,0,0.0,4.003020649898668e-05,0.0
0x00676532290e1a8e6355f1154d85a3135c5eddb2,1,0,0.0,3.09379969261262e-05,0.0
0x00691afd659199018fdc1d6f3a3bfb4ff28e0a9d,0,1,1.0,2.1845787353265714e-05,0.0
0x0069632f1a6d80ecbabee601486308d20c99d30f,1,0,0.0,2.8523511651899598e-05,0.0
0x006da665a8118f3d485e64b3acb2557339477506,0,1,1.0,2.1845787353265714e-05,0.0
0x0074cc81bb775792bf137dc4141b22e202bce3d7,0,1,1.0,2.1845787353265714e-05,0.0
0x00780578ced8134edf157abf4044d7a5a11c609e,1,0,0.0,2.228930977145403e-05,0.0
0x00787efbdc5687270f3485ae689df213b76e1941,0,1,1.0,2.1845787353265714e-05,0.0
0x00794b8f8ea44f35bb523664ca5e191f5e11babe,0,1,1.0,2.1845787353265714e-05,0.0
0x007b0127ce847e5b250a35c7fd69ddeb5484684e,1,0,0.0,2.23372581409879e-05,0.0
0x007b8eb47956bc6e92f35647132280382d897c46,1,0,0.0,2.366422926783781e-05,0.0
0x007bd897f398704f9cd480cc275e7d317a506834,1,0,0.0,4.003020649898668e-05,0.0
0x007d54580a4795bb7bc0a36948fb35d5d46dbb52,0,1,1.0,2.1845787353265714e-05,0.0
0x0084dfd7202e5f5c0c8be83503a492837ca3e95e,0,2,1.0,2.1845787353265714e-05,0.0
0x0087142661bcc9f4661fac9ec1af2e4c68198aad,0,1,1.0,2.1845787353265714e-05,0.0
0x008b542eb032a6aeb0c167e499f288bf8f5ab5c2,1,0,0.0,4.003020649898668e-05,0.0
0x008e24cb7545774d3d58a109866a2e815a1fa118,0,1,1.0,2.1845787353265714e-05,0.0
0x008fcde8aed160b54962d68cf6021e9ea087c1b7,1,0,0.0,3.3281520430332254e-05,0.0
0x009027e75743e7c40bad94d17435f28f3a67fcb6,0,1,1.0,2.1845787353265714e-05,0.0
0x0093dd20f7d95eae35a6cbb5bd133cf6f23c0270,0,1,1.0,2.1845787353265714e-05,0.0
0x0096913d68a000311266250f0000000000e04c00,1,0,0.0,4.003020649898668e-05,0.0
0x009730a67ee55ff9fa37c68c07c334e565c92360,1,0,0.0,4.784981610851477e-05,0.0
0x0097b9cfe64455eed479292671a1121f502bc954,0,1,1.0,2.1845787353265714e-05,0.0
0x009a8f0c1aaaeb4352d0fcb6510d03b5c3ad3154,0,1,1.0,2.1845787353265714e-05,0.0
0x009c6558b5e7c58b262d80f982019b4fc38c8086,0,1,1.0,2.1845787353265714e-05,0.0
0x009d91417e1dc714144e0d6903cd2af878369277,0,1,1.0,2.1845787353265714e-05,0.0
0x009f64456e795eb2f62c10390348398565429050,0,1,1.0,2.1845787353265714e-05,0.0
0x009fe9d5067bfce28453cb9ff893f5eeda11c266,0,1,1.0,2.1845787353265714e-05,0.0
0x00a2458091794abaf2ed3925a185a1784ee2db89,1,0,0.0,3.09379969261262e-05,0.0
0x00a2aebc7e233cd2ffe5ab5856f90f0ad2fa3ccd,0,1,1.0,2.1845787353265714e-05,0.0
0x00a739ba820c0f98ac54ffd8284bfa12bca9194b,0,1,1.0,2.1845787353265714e-05,0.0
0x00a7e9711b2b9931b3075feb17e414c1fae05a48,1,0,0.0,2.232432469920574e-05,0.0
0x00aa5ddb634ec32b8e99f24c18e8fdf4bc151ac9,0,2,1.0,2.1845787353265714e-05,0.0
0x00abc87f5fd422c23c07a0dd45d7b8d48e33c1eb,0,1,1.0,2.1845787353265714e-05,0.0
0x00ac25d0be46351a5fab5412ac2fd9a37abbef95,0,1,1.0,2.1845787353265714e-05,0.0
0x00acafbfdc1a6503bdac8917e3acb2b8a322ccaf,0,1,1.0,2.1845787353265714e-05,0.0
0x00b3393e44775615e68bb6ab48f9557b4c00b7eb,1,0,0.0,4.003020649898668e-05,0.0
0x00b6027679ba58c5e5bb77dbb8994fb867534555,0,1,1.0,2.1845787353265714e-05,0.0
0x00bdb5699745f5b860228c8f939abf1b9ae374ed,0,2,1.0,2.1845787353265714e-05,0.0
0x00c3c80e6a56e64fdf9b48f20509ff24a2e751f4,1,0,0.0,4.003020649898668e-05,0.0
0x00c578133859d2df41a80dcf1b34fc8734c30a1a,1,0,0.0,2.6445930185335084e-05,0.0
0x00c61ee683d410aaa0e7b0cd3846ce1c2b277526,0,1,1.0,2.1845787353265714e-05,0.0
0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,8,0,0.0,0.00011721372290058007,0.0
0x00c980f967b3e94e471c94d226da998e1eb55a33,0,1,1.0,2.1845787353265714e-05,0.0
0x00c9b37df30acb68ad0b6ecb419425ff22f652d1,0,1,1.0,2.1845787353265714e-05,0.0
0x00ccc4ea0ffe733bbabd5a25638df26197834d0d,0,1,1.0,2.1845787353265714e-05,0.0
0x00cd390aa631cf649bf6258e5aead188f2bfe502,1,0,0.0,4.413162470145412e-05,0.0
0x00d21d415a9664b87f8d8d4c46ad866a6d8475cd,0,1,1.0,2.1845787353265714e-05,0.0
0x00d2f4eb459bd4f7b175fd0cec578229bfa3bde7,0,1,1.0,2.1845787353265714e-05,0.0
0x00d3133dcacaf0480fcebcc8c50ebb66923d2b18,1,0,0.0,4.784981610851477e-05,0.0
0x00dee1f836998bcc736022f314df906588d44808,0,1,1.0,2.1845787353265714e-05,0.0
0x00df8624a91eac0b31880475789e8f8052fae319,0,1,1.0,2.1845787353265714e-05,0.0
0x00e3a026d5b6de85390239d9fa8dae42ba54e920,1,1,0.5,3.09379969261262e-05,3.835977734911153e-09
0x00e484da1156202e9dd341ad7ea9c908bb919e96,0,1,1.0,2.1845787353265714e-05,0.0
0x00e4b5a27b644ddc50f7f63c7df62468adcc0ecd,0,1,1.0,2.1845787353265714e-05,0.0
0x00e9ada767ac92eab29c528f43e998cf97d9ae99,1,0,0.0,3.3281520430332254e-05,0.0
0x00ead216d72fa85951f0400b5bf7a5a057c8914d,1,0,0.0,2.2088246275208657e-05,0.0
0x00ef142a616980599a6c3fefc4aca36e761738b9,0,1,1.0,2.1845787353265714e-05,0.0
0x00f03329000cdca321448dd868008c4f800000dd,1,0,0.0,4.003020649898668e-05,0.0
0x00f332f3ec9132288bb2173e6fe69416176ec3ac,0,1,1.0,2.1845787353265714e-05,0.0
0x00f49eead79a369eb4eaff3c499acbd210a1f36e,0,1,1.0,2.1845787353265714e-05,0.0
0x00f53e8dd51fc21c6999f3e8e57dd999c3e4047d,1,0,0.0,4.003020649898668e-05,0.0
0x00f80000d3000095fe14f500c67b452d0004fa7b,1,0,0.0,4.003020649898668e-05,0.0
0x00f926e233a21a28a2387e2b071dbaa25b56c70e,0,1,1.0,2.1845787353265714e-05,0.0
0x00f9677d7f39782c30291949a49db80fb546ea46,0,1,1.0,2.1845787353265714e-05,0.0
0x00fa7159d70b20de42e4f71cc373717b7d67ec95,0,1,1.0,2.1845787353265714e-05,0.0
0x00fccb7a04e77d1cee7a31efd73fcf6792a5ec19,0,1,1.0,2.1845787353265714e-05,0.0
0x0102ec17e06441ff32b5400bfe060f6e4cdbc947,0,1,1.0,2.1845787353265714e-05,0.0
0x0103ef28e2ba166b13479bce997832687d64d047,1,0,0.0,4.003020649898668e-05,0.0
0x010484ce528825c44273ef8ec32b03d29bc1b74e,1,0,0.0,4.003020649898668e-05,0.0
0x0104cb63d829142114ba5542ef7046099400eea1,0,14,1.0,2.1845787353265714e-05,0.0
0x010509d460d4aa9c56e8628af25e2d6377788774,5,0,0.0,0.00011276788308187057,0.0
0x0105b8006f62190fd4b8b8ef1ec0f1fcfdcbfb4d,0,1,1.0,2.1845787353265714e-05,0.0
0x01087f4e1dbc0c52690a9397677dd90983711c37,0,1,1.0,2.1845787353265714e-05,0.0
0x010af38a929488885a498379f599c6804428fc34,1,0,0.0,4.003020649898668e-05,0.0
0x010bdb1fd64cc0ee83740aa0f3c72982f78cdfe1,0,1,1.0,2.1845787353265714e-05,0.0
0x010c5d0d20d509124fb263715a85a2f412d3bfed,1,0,0.0,4.003020649898668e-05,0.0
0x010ee5c07bc00aac0a17b8bdd05c21d100a0df1b,0,1,1.0,2.1845787353265714e-05,0.0
0x0111044f41bbfa0161ba5b69cd08be8bb6167d32,1,0,0.0,4.003020649898668e-05,0.0
0x01119f06f2895eff7d13b7210114102a03269cda,0,1,1.0,2.1845787353265714e-05,0.0
0x0112c675e898a30d3e67203c9caead506d1dcd15,0,1,1.0,2.1845787353265714e-05,0.0
0x0113a6b755fbad36b4249fd63002e2035e401143,0,2,1.0,2.1845787353265714e-05,0.0
0x0114359f5bec059afbf4533ed0d1c336ec28c463,0,1,1.0,2.1845787353265714e-05,0.0
0x0115aa595155c8ae47a35bb3b922d6b6d03cd3e0,0,2,1.0,2.1845787353265714e-05,0.0
0x0119721f5662d05970dbd05cf2170490efa45522,1,0,0.0,2.2134156960456123e-05,0.0
0x011bb5b613aa0a5b1fcb6621c519227e1f646123,0,1,1.0,2.1845787353265714e-05,0.0
0x011d8ab8dd63981eaec490075298f62e00f6ac05,0,1,1.0,2.1845787353265714e-05,0.0
0x011e03b4d3fb6dbb7fd561fea1bce30ab44abbd3,1,0,0.0,4.003020649898668e-05,0.0
0x0121b7425bf0bd1b1e0f9022f876ac71796de925,0,1,1.0,2.1845787353265714e-05,0.0
0x012480c08d20a14cf3cb495e942a94dd926dcc8f,0,1,1.0,2.1845787353265714e-05,0.0
0x0128609dc01cb699de37bd662aa99de7df2a1e66,0,1,1.0,2.1845787353265714e-05,0.0
0x012984d19a439832c76a5cdca2f0aadfbf65c9cc,0,1,1.0,2.1845787353265714e-05,0.0
0x012a59db86397c15a5bdda589e596c58c0fb8854,1,0,0.0,4.003020649898668e-05,0.0
0x012f0902df7caff6b7f06ca98c55e5479d523d50,1,0,0.0,3.09379969261262e-05,0.0
0x0130c6198ef8b390d60a01f14331af0287a075f9,1,0,0.0,3.09379969261262e-05,0.0
0x0131328e98fa72534e6408a6f35dc059a11b515c,1,0,0.0,4.003020649898668e-05,0.0
0x0137b18b129e34062452965c9facc5c17adee7ef,0,1,1.0,2.1845787353265714e-05,0.0
0x01391bf3c303f7da51bdf1202ecc216c6813e788,1,0,0.0,3.220493151943681e-05,0.0
0x013deb2e65ab7c92263cb20fe6276a5a3906bf1f,1,0,0.0,4.003020649898668e-05,0.0
0x0142cbc6a02c0c20a6ee11069d0da97236c7cb7e,0,1,1.0,2.1845787353265714e-05,0.0
0x01484c4dc4ee12067c3be6dccb918317aa2d348a,0,1,1.0,2.1845787353265714e-05,0.0
0x01486b71f442fe36b4f117e416dfbe52a14e1618,0,1,1.0,2.1845787353265714e-05,0.0
0x0149a2af0ab1a5041f8c56e0243113fd8e190d07,1,1,0.5,4.8135913344856376e-05,2.5573184899407686e-09
0x014b34c8d92af7caf584a63016791a2f5a0784e4,1,0,0.0,3.09379969261262e-05,0.0
0x014c545310c0d4be0cbefa7de5b545e73a19dc9c,0,1,1.0,2.1845787353265714e-05,0.0
0x014eddeab234be43e22f7aefb2f9c80317ebc21c,0,1,1.0,2.1845787353265714e-05,0.0
0x0155d5a9af1a0dd7222b4e41f0b76b8e5a630b6e,0,1,1.0,2.1845787353265714e-05,0.0
0x0155e5045b532071207f89fa01a0c5b657869a34,1,0,0.0,2.2005299801912385e-05,0.0
0x01569726eb46fa82bd94e9c45b601ea145624215,0,1,1.0,2.1845787353265714e-05,0.0
0x015999cb245abe3f188cf936a2b36e30379b6a9d,0,1,1.0,2.1845787353265714e-05,0.0
0x015aba1da2c8cf62f6ee137d639c4c6c2926205d,1,0,0.0,6.248611941034584e-05,0.0
0x015da9a8f0a106d561f10362470bc9c2f00a7289,0,1,1.0,2.1845787353265714e-05,0.0
0x015e2d441b89d5d86143f9cdb47648867ed99301,1,0,0.0,3.602314272532541e-05,0.0
0x015f57ce64604cafa7c24b20916455b4633c1b35,0,1,1.0,2.1845787353265714e-05,0.0
0x016090d3c689ade634337b2d74c348c9b5cd414b,1,0,0.0,2.748011723023805e-05,0.0
0x0161b7e899d6fc8f87c0f5f2d0fd8511dcaed82d,0,1,1.0,2.1845787353265714e-05,0.0
0x01644c0c33d579b67ad1dbe090a564e881ddb938,0,1,1.0,2.1845787353265714e-05,0.0
0x016606acc6b0cfe537acc221e3bf1bb44b4049ee,2,6,0.75,5.8214625644707654e-05,1.534391093964461e-08
0x016765bbab4b3389482d4ad56533968242d58958,1,0,0.0,4.003020649898668e-05,0.0
0x01680750d81bb3ffee1bc31d42615ce94f6b3067,0,1,1.0,2.1845787353265714e-05,0.0
0x016d67bb0f9dc4af4dbbc8da6985c6c18be90825,2,0,0.0,5.8214625644707654e-05,0.0
0x0170c067f6355ec33ec5ca79fcc9be2f8fea3d7d,0,2,1.0,2.1845787353265714e-05,0.0
0x01763115442e48145359dea46166583d3abf6c5c,0,1,1.0,2.1845787353265714e-05,0.0
0x0176b898e92e814c06cc379e508ceb571f70bd40,1,0,0.0,2.5019895753142212e-05,0.0
0x01772b4aff70753d6fff6e72cd879129ce14f2c9,0,1,1.0,2.1845787353265714e-05,0.0
0x0178cfc31e7d9b591b93cb73788579bd5c6ebbeb,1,0,0.0,4.003020649898668e-05,0.0
0x01794c5ac48beb01596e4126e52bbda39d759728,1,0,0.0,4.003020649898668e-05,0.0
0x017983419efa50130d024428da19189dfb4a2671,1,0,0.0,4.003020649898668e-05,0.0
0x017abb738f469aa00a5784e9643f96996d6bd0f8,1,0,0.0,6.009236564648471e-05,0.0
0x017b540c102d133ffd14da884c0986a3cc43f59f,0,1,1.0,2.1845787353265714e-05,0.0
0x017bd64704cfce1a624201f62f0b87f4ddae13a5,0,1,1.0,2.1845787353265714e-05,0.0
0x017c32725fa66a7d00c1beb6ca7444463ed0a40a,0,1,1.0,2.1845787353265714e-05,0.0
0x017dcbd56f61e71db23f6df01e202b8432aebc65,0,2,1.0,2.1845787353265714e-05,0.0
0x017f414f8c7b839fb4c9b7b0f09f561954f8eda1,1,0,0.0,2.4647155757263515e-05,0.0
0x01802b049ec3df9833a96b889148896db4640121,1,0,0.0,4.003020649898668e-05,0.0
0x0181648d1a8caa3dc8972b63b202f606241c776e,1,0,0.0,4.003020649898668e-05,0.0
0x018af226c34d3daafc8cec974380eea32fc1bfdb,1,0,0.0,4.003020649898668e-05,0.0
0x018b164592071445688e3a9a0ac08452a78f51aa,0,1,1.0,2.1845787353265714e-05,0.0
0x018d29c01ed70c2ef926441996aa0d1e8d04e464,1,0,0.0,4.003020649898668e-05,0.0
0x018ea4c8ec16534fe3ced90120db3d87352ddfd8,0,1,1.0,2.1845787353265714e-05,0.0
0x018f680ff270c8338e16581da828f7c3f0870bc0,0,1,1.0,2.1845787353265714e-05,0.0
0x019882754422109dbaedbcb3ee6e5cfca64f3c11,1,0,0.0,4.107082563383502e-05,0.0
0x01992b4cccb696c3eae23fb76693c2dfdd8249e8,1,0,0.0,4.003020649898668e-05,0.0
0x019b333ae4c41055c064b598b48a4719e0a527f2,0,1,1.0,2.1845787353265714e-05,0.0
0x01a1d882faf29aa358786450c930a1e8e69049ab,0,1,1.0,2.1845787353265714e-05,0.0
0x01a626e9812ed8a06a853ecd39ea85434787cc00,1,0,0.0,3.718110084616394e-05,0.0
0x01ac161ff50563184431885bae3405c7ffada0af,1,0,0.0,4.003020649898668e-05,0.0
0x01b158e90406ff447ce40679a8c6dbc07bb3447b,1,0,0.0,6.899441301409232e-05,0.0
0x01b57aa8bab8577648ac7eba152e7b2100bbba4f,0,1,1.0,2.1845787353265714e-05,0.0
0x01b688831017335805006c2ffd2799b9a4d0f7c8,0,1,1.0,2.1845787353265714e-05,0.0
0x01b9b2ed63880219591fd85a5d99ba5e6bb0903d,1,0,0.0,2.275500831055176e-05,0.0
0x01ba90a6e92a3387d4f887503aed8328fe1f15e5,1,0,0.0,2.2195487721452655e-05,0.0
0x01bac8e44623c984ba3d0654459ed4f98cb6e2cc,0,1,1.0,2.1845787353265714e-05,0.0
0x01bd2da640345f1c29831b7cef9a434298408172,1,0,0.0,4.003020649898668e-05,0.0
0x01c340a8a532b9a6488758cad08052baa4822ad1,0,1,1.0,2.1845787353265714e-05,0.0
