tx_hash,from,to,amount,block_number,block_time
0x0091252059101eafab8f1d163c37ec3607488068742aa9393707826f9136f681,0xa7b326ad42dfef8507f0e6543afe65e99c3115ef,0xc758d5718147c8c5bc440098d623cf8d96b95b83,0.0,18916058,2024-01-02 00:11:47.000 UTC
0x0083244fdb08b72508dd89a9a070e0382b30ffdf7ddad49eaece5ef8e55ffe0c,0x4ad60235be56324b9dc08bb831a202405d47dc30,0xaaecf92bee252ad8a31fdb66aa80e733aa7de609,0.0,18916063,2024-01-02 00:12:47.000 UTC
0x0099298c15e86e9f34df25d0550c2f3c582a0a46b5e9b37c726902791bc54d85,0x2d390fc0172a460a56dcbec93e791038c9a50e8d,0x309944a34da2b0ac50b59138c6cbc6f45a1ee73e,0.6,18916066,2024-01-02 00:13:23.000 UTC
0x009ce03b83e77205bef79a028f3442f0a4dce174f4aa34ab6c0c1764bb05d313,0xe1077c5d9d18ba2f03da8038e6ad211592a0e875,0x503828976d22510aad0201ac7ec88293211d23da,0.022546640597327663,18916068,2024-01-02 00:13:47.000 UTC
0x0047f7d28fbe1602bce594f71fc9bfd0fc92c3b4938f70b99fc929e6d0679bb8,0x491b32b2c659caa610222d019872635b921156d5,0x503828976d22510aad0201ac7ec88293211d23da,0.02233625829815772,18916069,2024-01-02 00:13:59.000 UTC
0x006fbc3503518422a59c7319fedb26df5ed777dd1fab1937906560397b259c62,0x220187fe66ad9dc8127b28eb4055d5927d41884e,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,1.0,18916076,2024-01-02 00:15:23.000 UTC
0x00750e761df6e16fecc454772509fec248de27a5302ba393f75b8d13e1508d19,0x7acbbd69b9ef9541b72b2fec5199200ae5f38bf4,0x8ae9e7a0d6ec37aa5615da320058cbc6e946f71a,0.004234991191218322,18916078,2024-01-02 00:15:47.000 UTC
0x005ac229ba73adcf431b1939fadd0052909c82dc660202307b2ef76615905a40,0xb44a96997c5d7631048442a21c09a2e4d4553d1e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.0,18916083,2024-01-02 00:16:47.000 UTC
0x0016f333093107623d41fbe667c1d4c112267efbd9d5b8dc53b641179fda03ab,0x46bb4a31a2b4d5918f1733876d171225ad3e06ec,0xdd1ad9a21ce722c151a836373babe42c868ce9a4,0.0,18916088,2024-01-02 00:17:47.000 UTC
0x00590006d9750ce35e99af3f30485875c908a73c0ab5ea8983ed20089b14c60a,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,0x8ead0e8fec8319fd62c8508c71a90296efd4f042,0.07544765146689847,18916090,2024-01-02 00:18:11.000 UTC
0x0074bc781cf2c5b2478e348b691f90cf0a2a16db510f5b5d44cfec94a9de0cb2,0x6a2a167416250f417db86aba90c1e4f5ff524cb6,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.03215649481485352,18916090,2024-01-02 00:18:11.000 UTC
0x008048a8f6938d6471980a69a513975d278f37e0cf9232aa412cd4420376ef97,0x800833c8c88395240f5d90356cdc10c3a979ee1b,0x01eeffcd9a10266ed00946121df097eed173b43d,0.0,18916092,2024-01-02 00:18:35.000 UTC
0x0016d2f3d9967f58bbfb9ed8f270cb9679a0be14d25477f0e4d191b59152ae6b,0xda393de4f410a349abb13c52dee36c8aabac7851,0x426aedbed16726e3f220cb4fed4d4060b95cca46,0.0,18916093,2024-01-02 00:18:47.000 UTC
0x001c0727c3bdb3c134aa5ccb8039c6f16bf779b1e5ba6093fd8ff355f0ac9bb2,0x7829c4655970fa0114ef8cdd857467e894bef334,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.0,18916093,2024-01-02 00:18:47.000 UTC
0x001193dddb31f1669e58e23270934a20b711915be917dd19962256f97515b147,0x7c195d981abfdc3ddecd2ca0fed0958430488e34,0x32e7d3047d8628e5d4bcba9591b6505a291296d9,0.0075,18916095,2024-01-02 00:19:11.000 UTC
0x00649db7b6f33e674297a2ed5e4f88f41a7c3cb713b35c1839f817227f6dd45f,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xdfb033ebd46c5ba309f0691da1ce13ed6ef72612,0.0568,18916095,2024-01-02 00:19:11.000 UTC
0x00769a3f03c554e9e537514029f6fc3066aaaca625d09b24bab76968a9d3d369,0x8af193c32d38ea4cce58867b1c6d0babc6860c6a,0xe31ed7e74955ccde37c2c31540df27ea1cf416e0,0.96716454796882,18916097,2024-01-02 00:19:35.000 UTC
0x0012066d816bb56429696d9773fa344d8b089f8f083bc8bef8e2d58604e1d6e5,0xd2cf5dcee0a898185c7fc442d42f29f747d558c0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.013255813953488365,18916100,2024-01-02 00:20:11.000 UTC
0x008d60430dfecfe792dd828c43b4a65bb4475c91f01fbc4e92390319b06f04f9,0x71865087a3e1c5355638482d8df82d81f49c8a7d,0xbaaf3b9392b528220aa3554eac409fa364dbe8da,0.16700555288174,18916103,2024-01-02 00:20:47.000 UTC
0x00804662a14bf4a5132a7d86c69ab05dfc2a9c0bd051bf2cb3e308ee2bb4efa9,0xd18363b96ea8eb3eadafb3d76ca871877ec7a8da,0x6b175474e89094c44da98b954eedeac495271d0f,0.0,18916104,2024-01-02 00:20:59.000 UTC
0x005dbd199ebe0c473540a125a04b16d44d17285364eb567a866c8beb151b0e67,0xfa5e2c49503492c348aa5fd36b2726be5e3e2166,0xfa1f78f41986a9ee462478f6cdc321919609a083,0.008382961,18916104,2024-01-02 00:20:59.000 UTC
0x00248c4b04a3aea0ad4f223eddbff8821068f126b1dcc35b574c346343e45374,0x3cd751e6b0078be393132286c442345e5dc49699,0xe6dec2dc020513c12d11a9398ea62b9866006474,0.01328229,18916110,2024-01-02 00:22:11.000 UTC
0x0032a61faf59c58b24a273cee625c7f8f0d10481314b6ff10e7788541e63d4ca,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,18916112,2024-01-02 00:22:35.000 UTC
0x00711d0f004e4d81cbd022aad9390ce78fa4b5623430b415884dbb81833576a3,0x9eeb24837475c54db217c3293b3c45c89a65f5d8,0x80c67432656d59144ceff962e8faf8926599bcf8,0.036200000000009,18916121,2024-01-02 00:24:23.000 UTC
0x001646cdaa9ef88be8ab17a731f67d218dcf4ca09dcd57d3735fc991927c209c,0x55fe002aeff02f77364de339a1292923a15844b8,0x597f69f219bdd716bfb5c6c496f68990cbf1395a,0.0,18916127,2024-01-02 00:25:35.000 UTC
0x004d966f307f68629d3fdcfe6fcb14759ff9ed017091af642e2b250469652a9e,0xb1e215fa8a39ccd29233397f678a5247cc46f9c7,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,18916127,2024-01-02 00:25:35.000 UTC
0x00a144ae62fd8695a9eff4740d765e02b44d953554c99d587b4a346e6033f879,0x507726cf1977522c5b89706d5e601fecbe207e64,0x1111111254eeb25477b68fb85ed929f73a960582,0.145149,18916128,2024-01-02 00:25:47.000 UTC
0x00753d36b3670ba352f68759299f30cf82e04667e52054bff1a4f2fae77312c6,0x41d3d33156ae7c62c094aae2995003ae63f587b3,0xf6080d9fbeebcd44d89affbfd42f098cbff92816,0.00029230724288488,18916129,2024-01-02 00:25:59.000 UTC
0x0035eb420cd99adb3a33b1d248b3b8f75f95d6a0a4f9b69737c1b0de1462a1bb,0x4924f904c380a266ad712796fb61e53b3fa5ef77,0x3b95bc951ee0f553ba487327278cac44f29715e5,0.1,18916131,2024-01-02 00:26:23.000 UTC
0x009966c1445ca7d8d418cee19d4d5ef89dcf7f253114ee5cc7548f0a291a401d,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x595832f8fc6bf59c85c527fec3740a1b7a361269,0.0,18916132,2024-01-02 00:26:35.000 UTC
0x002f2722e46bf7fb6f23c9192dc75e3feaabc80d388e0fa79e703da3d7616300,0x7fe938306c296a457f12203dce8ef4d4ab444ec0,0x002c4ee1829294f7ca9de8a90d4bdd467310e5ae,0.0,18916133,2024-01-02 00:26:47.000 UTC
0x0066dd47ae34e0a1bca23ec8d5865f1e9b6859b96e46dac7443e8baa6511d547,0x01486b71f442fe36b4f117e416dfbe52a14e1618,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0.12077243,18916133,2024-01-02 00:26:47.000 UTC
0x006eb172bbe050f54d28a9ea42c63ed04f874926579c255643d23dcb7373e050,0xb689dfb3dc0c3585b32d41a158546e6538fc8032,0xb517850510997a34b4ddc8c3797b4f83fad510c4,0.00879200201641453,18916137,2024-01-02 00:27:35.000 UTC
0x00a02da90a977c03ff117cb771d575bed1c97bca5c60f4740405859d08af84e8,0x54bb0925b8f1d917a4b147850f0d71b32666a535,0x1111111254eeb25477b68fb85ed929f73a960582,1.0,18916139,2024-01-02 00:27:59.000 UTC
0x00126bad34a6a6ccc0b1d59f5135e03937ae9680c2a2358f8350bd192b72cc14,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0x5dd05d297f73c089ddce52cb81e1146c2f73cf3c,0.01452,18916144,2024-01-02 00:28:59.000 UTC
0x007345c0a92dc81ee8a974e8f3f1f7eb227480f56be4ba03e300d68966a65f9d,0xb18ccf69940177f3ec62920ddb2a08ef7cb16e8f,0xd249942f6d417cbfdcb792b1229353b66c790726,0.0,18916144,2024-01-02 00:28:59.000 UTC
0x0088c8f196062a1a430c8a2e95c41346047b36bd2bb9a5911bb56b4d5132d70c,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x514910771af9ca656af840dff83e8264ecf986ca,0.0,18916144,2024-01-02 00:28:59.000 UTC
0x002fce393a8593d3edcf0a269e422dbd58f532e678a967f384de5e9ddc8e728c,0x183a6cf1fc6504138d92c9d663094ee774f80038,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,18916145,2024-01-02 00:29:11.000 UTC
0x00364581fc535f7da89b3a6452b826479f3903994f6e26e7a98fbf3150fe9b55,0x31fc2cb761083a77cf218461e2072bcea0ca35ef,0xd4db04b79ceacf30907ee65ea0e800b1b244a345,0.01335832911225,18916151,2024-01-02 00:30:23.000 UTC
0x00394667f8ff1a40426598ae6f4511a08e225bcc631c602da96109b8978a5406,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,3.46636446e-10,18916153,2024-01-02 00:30:47.000 UTC
0x009de12b83e1afea98fdfe82775eb2ae2cda8093449eb6b0aab1404c125a0500,0x5133900a88069497bb58e9e8b849f829508b520d,0xb8356a14e2610315f4d6604c71738c7f2ef7aa2a,0.019283586694868,18916153,2024-01-02 00:30:47.000 UTC
0x00489417f2d70b5a0103a37863f53c0099eaca0cbbcba7f916fe93fc284cb0c1,0xdf0c002c29961921ee21c7070af10233a25777bd,0x292796c2596cb84b878bf079c7386bd3ba71f3a1,0.026,18916160,2024-01-02 00:32:23.000 UTC
0x0025891c859886cd3c211dcfb5a949d8fad11223df25a99b212a21e60dee5e17,0x608b7c2510376d992ff5e51aad65b88176afde4c,0x0016c0d0343e8f2c3a7b6a51606b84b1545ec606,0.00623168,18916163,2024-01-02 00:32:59.000 UTC
0x0090ce6c29e27d7bae6403883308a68730115f77e125d2f223c3f538a26c5e20,0xa5e9c574661519654c270d899836302116f48258,0x56e484e9f44a635a88dc2ac8b0d120821845b31b,0.05,18916167,2024-01-02 00:33:59.000 UTC
0x0011e61b8c691f0a6c3de91e882990c6b505f074a2455046c364e2b83bb2adc5,0xc230d8ee67f557a99d9216146f93efa8b4f057f0,0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,5.0,18916168,2024-01-02 00:34:11.000 UTC
0x00412dadb20fa9f1d273524b1cf977f2af7137e87540ab6bb5f93d76ba6d2b19,0x450103df5bb7f0f3905e4dceffec650a69468e8a,0x689ec53984503bda7dbcca4ce2ea006a3839928a,0.0045,18916168,2024-01-02 00:34:11.000 UTC
0x002f5fb8bde9a2883ebd6f613118346eed2ab5d3146b9c2dd3da51dbd0e5d445,0x20bd5e7943b62d0379cedf89a273ceca8962a4c3,0x606c0878cb477a9db47938ca6643ef268a7618a2,0.00045832,18916173,2024-01-02 00:35:11.000 UTC
0x006d571e816e4089707d41062db0e6ad927098002aebda8139dc7ce03376bcce,0x688117a8660aa5a85be12f850292b3bc3dc3ac4a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.0,18916173,2024-01-02 00:35:11.000 UTC
0x0095daa77dc9c2897a93eeaf1fa605196ff31978b64ab104f3dfa91d7d340045,0xce1b22419359de5865ae1f29dc1d928bd27ffa14,0xdfb85727399f27ef0853c78186249ba376899937,0.066843639262181,18916173,2024-01-02 00:35:11.000 UTC
0x000520bf83dec190f8d8ebd8a802231c0d74d9560b7aa3a467f1d3123e67739b,0xf1637adedeb89559c70481c3cb4f74ebac80d829,0x67995f1d21e149d254553d6693657ec29b149505,0.0,18916174,2024-01-02 00:35:23.000 UTC
0x009f0a63e06b9730aeca85d90b0d10194b2c9ff0f570f3d94311c02afbcafd5c,0x54c9b58ec56b75327b636f48be9e678f9bbd0406,0xd62707f513f4b472d0badd922d74c49e06d9e7c7,0.0,18916174,2024-01-02 00:35:23.000 UTC
0x00466d6f53a53e265e3cc25e61f13b4d16eb96034067f5af57a6e256533afe2b,0x2747a88812b71485db837e7d2c6c292ee9944027,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,18916179,2024-01-02 00:36:23.000 UTC
0x002229d4f5c168644fe797f1c0690bb13fce77df2b7ff4929d93c4fc0acbae51,0x1c6913a38299f8a1f60afe09a4b519437d2a10e9,0x503828976d22510aad0201ac7ec88293211d23da,0.02190700531496,18916180,2024-01-02 00:36:35.000 UTC
0x00168dc758bd4e12f99b8d8b9d1c8dbbcf6a367b394d54b887a9a208c797a0ee,0x0fc8561b9eddaa4d5416aa96e342ffecc5a86ef0,0x8e180572aa4df63be7fc610b0bb35548eb26d6db,0.007043,18916180,2024-01-02 00:36:35.000 UTC
0x003ba42906ab09e2b67223bbad8917d3f70d8c98b1417a6c2de1e697a37b369e,0x8ebed85c2969f37d0c2f102fa5f54e9408bef894,0x4e59541306910ad6dc1dac0ac9dfb29bd9f15c67,0.0,18916181,2024-01-02 00:36:47.000 UTC
0x0020afdc9b627ffc30e963d3788330970f4f551d85a57264396d55098a2ebc5f,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,18916184,2024-01-02 00:37:23.000 UTC
0x004192130272834f2cb2aae8e3be713593627d27f01529fb5438cb4f0e10760a,0xa27d77d890156c57fd888a7c1f78621c54969e7b,0x389999216860ab8e0175387a0c90e5c52522c945,0.0,18916184,2024-01-02 00:37:23.000 UTC
0x00305f03d2e83845f0eecc53864861699eeefdc56214a87c83994aba69f456fa,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xba80ad515def49c64d8ca498caf9963da0468a53,3.9968,18916187,2024-01-02 00:37:59.000 UTC
0x003439256f00099875237257912ea406d72962c536adc0e5b30eeb18a6795207,0xe93685f3bba03016f02bd1828badd6195988d950,0x902f09715b6303d4173037652fa7377e5b98089e,0.0,18916191,2024-01-02 00:38:47.000 UTC
0x00038c6ae8f7670bf9c9cea5925d2e028b56b025adc3a26fba974206ebd57dc9,0xba2b58db9cbd2eead024b0950ec053b8f1e99db6,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.0,18916193,2024-01-02 00:39:11.000 UTC
0x000c98b560a27dd62e2a2ac85eae2ec47480f044fafecad575c74619d6bbb489,0x6af5e74fdd7d12ed18d2e1a4e99b08604786bd6e,0x8467d7e3383ef07a382570eabffe4b92a7a5c67f,0.0,18916196,2024-01-02 00:39:47.000 UTC
0x003c795c645c6011c68c87204148695e4ccfd866f283097db233a1bd13df6f37,0x9249296a0acb690f29d0591a8de754537f4c864d,0xf82edc3603ff96e740a14f7b2ecd82f5d6db01c7,0.845,18916197,2024-01-02 00:39:59.000 UTC
0x002d24d64c91ef7343e3187bd9032e1f21ae654178f0c6837cd54eafd62e4694,0x5b594bbf3ae828551a63061913e2c507cdcafb67,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0.21069183591768076,18916197,2024-01-02 00:39:59.000 UTC
0x0035f7395be36789cabb98fe70bc127ae2e5073520d32df72bb3d2dc101eaebb,0x45a318273749d6eb00f5f6ca3bc7cd3de26d642a,0x61fd431d64f9495488d0c32716c4d42efce35d6f,0.46632978721332,18916200,2024-01-02 00:40:35.000 UTC
0x00a035fa83dca11d1bd041a111fd11e291b093e06bacdd4ec9d3fd2d1a1332bb,0x3d55ccb2a943d88d39dd2e62daf767c69fd0179f,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,18916201,2024-01-02 00:40:47.000 UTC
0x005ebde07c0d865dda7839e6fdc161e8104a17ccc8974661dde8bddda0944ae1,0x1290aaf67a401c132dffa8bee2eae4eee3f41b83,0x8b31b314b5e881f6caad8dd371bf14fe248ebc9f,0.014,18916204,2024-01-02 00:41:23.000 UTC
0x00999d04fc75af25f030d60d79ffb1abf5b7d859f4f849ea29e09a8f6ba13d84,0xb50d44cccd6fe8c5ed28e070f1a42fd43e1b6d89,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0.040000252633172514,18916205,2024-01-02 00:41:35.000 UTC
0x0002c5a50f360aa7e344820ddf36e3f810a13862c1b9cb779eddfffaca48dd43,0xe5e8ddd7def775f3743d3abbec238fc6c1e7e339,0xcb84d0d724fea7c6572a4e04993aec0bf9b3a6b5,0.00277382284,18916209,2024-01-02 00:42:23.000 UTC
0x009412f86fed094774c1a96febf3286cec0feafc7fb0a824a293bbca399a2879,0x44928dad5d828bb638f5600d81a49f825b31196d,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0.020985003045771243,18916209,2024-01-02 00:42:23.000 UTC
0x00986af0488aa8c456b5ee126f0655e56995f7c77f06a03330e9e050b85e19fc,0x6378a50da58ed511237653c36fdd874c05821152,0x503828976d22510aad0201ac7ec88293211d23da,0.02101355551057266,18916210,2024-01-02 00:42:35.000 UTC
0x0087777994240ba36325e9915c1fdab924322563fd496ba8c6736f79516409dc,0xa44ca97b079510631d64a656424694d86807b68c,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0.0,18916213,2024-01-02 00:43:11.000 UTC
0x005829b770f747697f4c00ca5e21116622f52df28a90009c8f44a9f063aa68bf,0xfe23c95389cf1ffc0ea0dce5d6fe91a82b9e23fc,0x881d40237659c251811cec9c364ef91dc08d300c,0.0,18916214,2024-01-02 00:43:23.000 UTC
0x002e96cf2b314bd637115ae3dbc47574bee84bf4d8474b108215ed538e91b5c0,0x3883a2ce39d7a63113d100cdb760c4a72164cf7d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.7,18916223,2024-01-02 00:45:11.000 UTC
0x0056de4bcbe71414625b11055ad1fcd80da5d865b53e40c614cbe395ba8d30af,0x639c3b1def1edc7806a145045fc8dfa07e8c31f4,0x016d67bb0f9dc4af4dbbc8da6985c6c18be90825,0.0,18916226,2024-01-02 00:45:47.000 UTC
0x007e5ba86d91f1863e847c858ad6b5dff992246f1b7355e8bffe559661f65295,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x1afb69dbc9f54d08dab1bd3436f8da1af819e647,0.0,18916228,2024-01-02 00:46:11.000 UTC
0x00a26fa2367cd4b733d1f7a34c71124b140e8767fa082629f5025757cb47f58a,0x9928e67141583c1b07f5de1dce270c15498e6121,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,18916230,2024-01-02 00:46:35.000 UTC
0x002b4430cac2c31bc695e64d0e2f0da1095771a76c37f26d40759213e1d988e2,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,1.033088e-11,18916231,2024-01-02 00:46:47.000 UTC
0x006caba9098e0562a6dd006bc975ab4c0e024ebf7a87da44a2eaf80c22b68f9f,0xfd79058f9f6d9fbcb2b0df50677d93fee4488222,0xf8d8bef557caac514a1f88df14d0437d51573634,0.03337625356883294,18916233,2024-01-02 00:47:11.000 UTC
0x0086ccb3b9cb56956746c3964f9f64901c49cf5702f4e1f2f4ae3a9412d6b865,0xe3f355aeafd7be99014e5a3685c196da6a5e4f3f,0x6d8bfe6b39735f7b0c5232c3a743495ae7f4fa81,0.0,18916237,2024-01-02 00:47:59.000 UTC
0x00788286de0ca04c61e87afd2f127d4e2542696d3c08d2db47f5bc59acb27f89,0x5ce948c7d30e6ef56f75ce7520e46bae12b454fd,0x7a31c6726f358fad0783110a46ef489372fbfc65,0.0,18916238,2024-01-02 00:48:11.000 UTC
0x005e7e6bb90e18c00508e1467a41310e2c71564464fc4a5de662ef2e4d55a79e,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0.0,18916238,2024-01-02 00:48:11.000 UTC
0x002aba8cb7fdc88b79d5ae42018ebbd76fbff08d5f12faa3749620dbeb991250,0x8366baaa2b247a3abe980fb1b184f9c1794cfb09,0x8ca7584bdc974913e8d59e3c3ec41becf26976a1,0.006138864649114953,18916242,2024-01-02 00:48:59.000 UTC
0x0081c801951a1f71c4a349c679fd456b8aa2ce501d495aef98bd45aa7d9d21d9,0x89e487f031396e6444f091c5c665ac185d06fedf,0x881d40237659c251811cec9c364ef91dc08d300c,0.0,18916243,2024-01-02 00:49:11.000 UTC
0x003eb3d6f8b46e7151e3f6c9fb49178bd10f0d2219988938682cc76457d92ec6,0x51e005f3d1885e1b089b9f00c897a884e1c33160,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,18916244,2024-01-02 00:49:23.000 UTC
0x0094ec58abc496e2bea5ae15e18b4fc1fb237c500ef0b752886b56f7806792b7,0x9acdbb0dec631e034bd058c88db68c5f77a8bc8e,0x881d40237659c251811cec9c364ef91dc08d300c,0.015,18916249,2024-01-02 00:50:23.000 UTC
0x007b37724bb87b00cddec6985963980fd12ce5bbb7e31e3ddadcf0bcdb95e450,0xacdf9f2869f1b7278625c2aed5f3a573694ed951,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0.002491903797606292,18916250,2024-01-02 00:50:35.000 UTC
0x005802290536bdcf4bc5952c877bdd8ea58afc974fa0d7ddf450d1a424f77cd2,0xd0042984211b27f05625c1967dc2a5f2c7960de8,0x3c11f6265ddec22f4d049dde480615735f451646,0.0,18916256,2024-01-02 00:51:47.000 UTC
0x003f2e8560620c12090d41487c6bbd65dcd11d489d0eae23ba2057f9c56a8aad,0xacf76b5b75df1d3a3e44274ff6c19e648f71ffca,0x55084ee0fef03f14a305cd24286359a35d735151,0.0,18916260,2024-01-02 00:52:35.000 UTC
0x002aa4ffaddb6b546506fe51bd0fe22e26f6facc778e650e71710bf9cd369b90,0x08e554a8362c0eda10ec6dff21c155bd650beb90,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.5,18916265,2024-01-02 00:53:35.000 UTC
0x007e70bb983516e9e2ae6e2fcbacbd1be208d20dd0c70179da1b7761d1852646,0x408aeae89d01454c793a97a5af672186cd31c45b,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0.02035651012638468,18916265,2024-01-02 00:53:35.000 UTC
0x00219ca928c0f13d2b229dcf8ab8806c4a471aacbc20271ce6edb0557af6889e,0xd37b56a285fe24ed9c74879794f4deeac031abe7,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0.020302906737987,18916266,2024-01-02 00:53:47.000 UTC
0x001d34c10c01f464b8416908110e7b86c882c851628559f8a161b3c236b5de97,0x89f4f43c2de7a08269b7b5bd3f4621ef6898c5d7,0x4dc0be1d9c5b79358c486134f6168ee914ddd807,0.004205975008096502,18916268,2024-01-02 00:54:11.000 UTC
0x007223c2ea210f5ba7e8eb5cf3eedf51ce13c94a4c6da439c947e5b582dfca90,0xb93a17cfe85bbdd18eb535beb718af5dc90ddc35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.033,18916270,2024-01-02 00:54:35.000 UTC
0x00749a53521857414ffe3f8133ccd1a0b653860d2bc4969efd498b88e99f4a78,0xd92c4e3e434e2d05062c7b842a16ccd3e7a5b9b2,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0.0,18916270,2024-01-02 00:54:35.000 UTC
