tx_hash,from,to,amount,block_number,block_time
0x00957ee3ab1c8677d2c617fd413e9387eb9980c6de06a720ab5d2635797b9e61,0x604f1e2d408c3c71913ad9b3e7ba6095ba0c6cb5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.0,19190304,2024-02-09 11:34:59.000 UTC
0x00187d79c5e6f50cf4eca2aaf89e6c12e0953c27e605cbe2c66d8aa39d8195e7,0xca83d90f9a255e2b8bbcb7aca84e8f94c78cf591,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,19161904,2024-02-05 11:55:11.000 UTC
0x9e51e39967f66367be2e5c669c69383dd90afc7ac15105743616e387344439d5,0x08c3a0ea4ea8611a0e2f6fe85532d8728f9ce85d,0x876cae9adb31ab42433aa9f722633a5ec8a1cbcb,0.01343085,19104778,2024-02-11 00:31:29.000 UTC
0x00898d545000c49be436505a2627030f550612d60bf6601c75aa5bdc7ee128d8,0x324151fd0be17516708ad9e9156dbd0409d6861c,0xce51227855a7fd475d05390bf55e7760dee6a3aa,0.66,19187168,2024-02-09 01:00:59.000 UTC
0x00a86f3560b96647162fbd9a1385cf43353712449c917d38f4d1fe2e75ade018,0x22592b4b8a20daf08519c9377e04a6c8c534413c,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0.0,19193672,2024-02-09 22:53:47.000 UTC
0x007688dc06226adfc641858ae572eccfacdde23a50c7761635cb773533624c94,0xb05b5d96e61df493548e85ec8f2d46482dcb16a3,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0.0,19164762,2024-02-05 21:33:47.000 UTC
0xdd728d568e39d3e839485a8ad4227f59c3f97e6074e8fa93a38f8315020a80ac,0x11655b1e5b9facdeb409b85563f2fc26405a8f9e,0x49bee3ddf7d65f6a2869b5eedf18e065df5864d5,0.01896835,18967373,2024-02-07 04:14:41.000 UTC
0x3bf904896e7fddebcd6ef948156b66a15994890d86c147f835d8808888b84a7b,0x64abcb08cfea769b4f18194e24d45e71ee45b408,0x0111a57ccbae624a525309a02433e62877216de1,0.07,18922207,2024-02-10 05:17:46.000 UTC
0x00360f2cc12f868d30b8945cb36839bf015aa6702172d060c0365e5134c3f366,0x17f83cf76649a1df21c3b318812ba6fe16662292,0x00000000000e1a99dddd5610111884278bdbda1d,0.01,19191473,2024-02-09 15:30:11.000 UTC
0xfa2ca0eee4c5f25c043d70e78a549fd862b975b9a8a2355d924518c36bc475b6,0xe69cf4c872d627e995afbf6fc7b0a9e2fe389c35,0xf9dbe07e15604ec81ca931d9e5bf13792587f6a0,0.04221329,19084051,2024-02-07 23:45:49.000 UTC
0x9a48cabd63da8122fd785134f2cf1197fae72a7b6083c69540f67d3fbf1ad4e5,0x04906f7d1cff71a794da1950f2005375c3ba6936,0x35b20df0306feea520d65356d2bad2f2168717fd,0.0196182,19058418,2024-02-11 12:14:05.000 UTC
0xed1cadcfa08f0dae8b9b9fbf2fdd13628380186be05cc03e16fd6f59d04af9e7,0x244da9fd29fe6d3e010e72c6aad6df18a11a7572,0x454ccf3ff679da8677640271532462750fe0e8f4,0.92732011,19113012,2024-02-10 18:38:45.000 UTC
0x00066fd545b625edec5df5484cfa69ded7f901439a10637f43171f4ec7f168a9,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x6074df19f698ed1e8fad3afca27bb80fff448205,0.00694,19177183,2024-02-07 15:23:11.000 UTC
0x00532c93d61777a5d89b85bf14e7bf0fa5d211b12b2867f3c13430f550fbcd09,0xc44a25eb35b2d4f5fa30870bec5f246e5601499c,0x0000000000a39bb272e79075ade125fd351887ac,1.35,19171603,2024-02-06 20:34:59.000 UTC
0x007c64e16972b92b1054d8454f8ebb73fc8251a855c91e5c95ef7f777e76ef13,0x80c67432656d59144ceff962e8faf8926599bcf8,0xbb5e0082a935bb6ce08c72079b2dbf1d5e914d4a,0.10594,19189115,2024-02-09 07:34:23.000 UTC
0xf78ffd83b05ab6bfbca9eeba35ffdd0c2eda17d56fd8440a5283889cc31f37eb,0x7317591a3283daa4e212ab7c9d361cb6bcc57be0,0xb4698db30123a348638abdf66df72cd3979aa051,24.86159403,18914205,2024-02-08 18:23:24.000 UTC
0x00547e2b2bd0f3ed9895ad27d35f0a347f7a714bdd0d8551ba6315d25efd4ce1,0x6697b2b79fb75d2cd586e6747f542b30b50e3b07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,19184608,2024-02-08 16:23:35.000 UTC
0x9b212de68198e919bbd3361d7a048ced5081a40076cfd5b629025bdabcfc1f9f,0xb4c0ffe548c1f5370f61565c72b86cfcffb18107,0x80c72ae6881ed738fed7b872f1ff7fc91ee8b1a2,0.00945798,19193374,2024-02-10 14:36:47.000 UTC
0x00003bf992261651799f0f733ae00f5c9bb7c8a1c76a6ac81c26d3a1633f58f9,0xece3fd40ffa1fd34dd55a7514130d83c160f8c58,0x735adbbe72226bd52e818e7181953f42e3b0ff21,0.015,19188747,2024-02-09 06:19:47.000 UTC
0x5b5f53480768d81280e31eb969cfbfdd33d97b3b6d3700ebf3ce1b5a6b2084a7,0xa2403bf371fdd869767a85e7b3638426cc43eaf8,0x80c72ae6881ed738fed7b872f1ff7fc91ee8b1a2,0.00876078,19095611,2024-02-10 14:36:52.000 UTC
0x002894e6499e9b0af81fe6032e587bc78cd1d1fd219e5cec211fb5400e8c55b5,0x88c599939983d1be79a8645d6428388ad7d8c4e7,0x24fcfc492c1393274b6bcd568ac9e225bec93584,0.0,19174960,2024-02-07 07:54:47.000 UTC
0x341e48950c44c0fde13ce64d723e860e0ae354944c60429ba17cd064698a4888,0x8c8bf4e53cc773c26e3613ae2e401a813ea37a0c,0x0ba4e32b4804044c82a4e22ed737145095ccfda2,0.051,18985510,2024-02-10 06:32:36.000 UTC
0x00c976e5eaab06296a5eec28e86e8c8db98b06f3f5dab6fe1ea4b89d98982e99,0x5744f596742221676b7a2460604e46cb3712f2d1,0x530ac1c7b8ba83684fc777685ebbcca5284bf962,0.01088772,19169945,2024-02-07 12:27:59.000 UTC
0x00879087bcf232aa9c7f41ba654717bfc6f5144b32245a8305b5fe64eaf2c890,0x9bb86ab2ebe3e6b9b580d557f7adcc4ff746ec8f,0x06f2f3f1e73018da6010a02d8e49537961087af9,11.0,19186895,2024-02-09 00:05:47.000 UTC
0xf3cf37eb8ffb0adb122f38c1cf418fd714b45e738a99d838ec11381e4364f3e8,0x37b74e383c62ca83070c53626711744e8b9ad57d,0x33377e1b48c6e9b55d1d56aac4eaeda304ab99c0,0.00870672,18962294,2024-02-07 13:44:34.000 UTC
0xa8d23fe266722dfa634d2c5028c2cbfc484411ef29c08f2982599c87c2d67063,0x52377d882c8fabbcec6dd411078aa79ed736c320,0x221a7c4e60ac4a6473131038b2dfb0751b8fabe9,0.03843294,19028416,2024-02-07 03:10:48.000 UTC
0xe8d4dde8d6dac7e54ceaf1b6df0015920e337a77a5e1a559d8cb8d78b659822b,0x41636ddf4abb1aa78863101626acdc861d4e8a0b,0xe51d8e70ddfb94cd55f793802edbcd14f0194aa9,0.00220542,19124047,2024-02-11 13:39:58.000 UTC
0x006a000c53188039ec848044b2633962ffaa04c72f6030d835f9dad212433c48,0x6f799f4bf6c1c56fb8d890e9e0fff2934b0de157,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0.0,19196291,2024-02-10 07:41:23.000 UTC
0x5e0fb618a71f4b374e357338412498f96de27e22f1cf851bad0294a0080c28ad,0x28597b341725d2c71eb2a7b8da3c45ca43d78f2b,0xb46788bdd38e13e44de1087bafa14a55cebeabaa,0.10504791,18961968,2024-02-11 06:26:21.000 UTC
0x006606878bbf09d8ab0f6c01dc71752e152e7de8c614e7420ab3bdb1d85ea00f,0x7c308fb5fe7c879186f606dcbf4a7617bc95f889,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.16,19177801,2024-02-07 17:27:35.000 UTC
0x006242a004ee5b47b70d6b3044b74779e1f1b0423b11bdd2c7298ad2ace545bd,0x91c2fd941585769931a2c4dbc7562b64ec1993d8,0x4501d697e6d93cff93705fefb2a5c32d4b032823,0.06867043,19178061,2024-02-07 18:20:11.000 UTC
0x74dfb5cee97f0af3ec6c6fccf9abb350f52b068255a28f90ada793f0e57977ec,0x29d03fb5cc4cc836d63321f1fe9e93aa1a620733,0x3dab161452150ed87ddca413c05db774132a5e58,0.011154,18928258,2024-02-11 04:54:13.000 UTC
0x009eed3e826ed3471ec902388c2a071787d959baa6c7d1d030daf267f4601a59,0x35b952f2aac2b5a0f5713eb444d6763373858bd0,0x74b433458b5c69ad100d4edfe91ef073a9021fc0,0.002,19187324,2024-02-09 01:32:35.000 UTC
0x003f593834343062fe7c4c88a1252c9c22497c3bb8aaa38e76d8c514eec627f7,0x26b9f166675a0efcca1d679f786b8cbcab05bbb4,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.085,19163025,2024-02-05 15:41:47.000 UTC
0x5ed9b3c30514157c6b7ff1f1fe29fdca22589d3b1095d9fba9cadca831975947,0xfa60fd5340bab9f8455e47e1dbf527efefac3f01,0xa314fd4f7a76aa0a098fa7efe291f8dc5ffdf5bc,0.77,19073351,2024-02-09 23:35:20.000 UTC
0xbf5eabf2aa8fd30932d93235839cee9fdfbe5c01ed6f3a745a9b89dc6b38a504,0xbb4c59474748b576fe3a4f96230681aadd500d6b,0xcdbb6c1f5a8d785ef7eba7e91dd07ec8ab30f1b1,0.04641092,19042310,2024-02-10 00:53:50.000 UTC
0x2a983f49826f2b7cca3c5cf8f26e5ef705df756b618ae5f393859784acfa5a70,0x347f1a8cb39a442b0d92bc7eb78a2037bd46ebd5,0xf79f8fa9bd8c6f4f8fe275b124e723838429e12c,0.01544722,18981999,2024-02-08 20:10:51.000 UTC
0xf55c12c668c5eddc3253f9fa5c42952b923cddb611f0a92322b2e0bdb8b06743,0x222498130a6b3e3d94fd0594ecf912453e5f7e23,0x9cc8f772a1d78199d8ed0649ca82673019977e2e,0.0062733,18914373,2024-02-09 22:25:48.000 UTC
0x0001f10db86cba47bfb09bf39027cacce9eaf50e63889015a07d86a67f97323b,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x0f89179619b77b01b6ef4c5702e2a11037c680d9,0.22068978,19187682,2024-02-09 02:44:23.000 UTC
0x717a97c3af12102a34bad79e6b4e1180d3caf1ed57f1c69b8e49a31f70d5af0c,0xdaab6abef89246674f40ddbb0b791971d1124d3b,0x45266282efbd29086cf43ad87d39c7889db4d70d,0.02335735,18975093,2024-02-10 16:42:41.000 UTC
0x0006ad3bf56da3f623a5ef14bb4bafa9c747ef3fa2b53422bf2c30a0f7e474d0,0x31d5248020ff8e35f5cce912e3d8ec446db51b5c,0x29469395eaf6f95920e59f858042f0e28d98a20b,0.0,19175331,2024-02-07 09:09:47.000 UTC
0x2c9f9936de666672938982e00b4ae3a6d777834c0afd3db741e92128963f6473,0x6df28bf4c85a8359d0e8d305460433278812cef4,0x85a03f7781875b2079df17acee4e629b357de453,0.0089059,18966291,2024-02-07 13:55:23.000 UTC
0xf83296c183de069c4ed2c7d9d9db71ede283a8a018a30a0c1c55b49e1c0e11f2,0x3bd8f991a76bfdf0c544a7c405a1e024cd42febc,0xcb7d4dc6af742a90b2f9642cb02552d998ac9204,0.00478224,18914763,2024-02-10 17:29:52.000 UTC
0x00477addcfb994c0e4ba76a098e7cd9eba77c5c19eb329adedcfb9d4eeccca8e,0x7b7c8268c3dab8b4f5b12a8600d06fa02c86902b,0x51cb253744189f11241becb29bedd3f1b5384fdb,0.0,19184064,2024-02-08 14:32:59.000 UTC
0x000331d79d931377cd440abd0f83e7d60ea2f443c9aece18e7d8ffd26a69efe0,0xcbb48e6d1594e36c88b5dbd14179f2017530012d,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0.2,19190974,2024-02-09 13:49:35.000 UTC
0x00001662ab94b697d66b633f32bbb8122020c4f5691975c4071039b016ae7214,0x8fc114c24c9b8e3b45f98b88c6b3717c57829da5,0x0000000000000000000000000000000000000000,0.0,19203695,2024-02-11 08:40:23.000 UTC
0x6690a17c1d529926e09e0c957ed9907d24ab6f4dd2eb35a1355e632947a13168,0x1bf53332ceb18cd30e9f52f7c09d557fbc441fbc,0xeeb687c3b8a6ebf6f3d54f3e635b36bd8da4afbe,0.02619793,19200880,2024-02-07 12:21:42.000 UTC
0x715fa66c9ac0ca40fe4fb7e174d2bd8ec94318fb9c11a1d79c741665aa739862,0xc2d118937292ed6614cdef46ffe336e40731a7a8,0x13c656a37707c9dd9e8ee2d1a026c1ec37a7ad93,0.03009329,19112682,2024-02-07 08:40:51.000 UTC
0x0000addcdf2a27e6b0d64c84cf409548263419eda2610ffed0436b541316ed85,0x233d1dece3b6034ec419dd764d2969eac9e03826,0x0000000000000000000000000000000000000000,0.0,19198766,2024-02-10 16:04:35.000 UTC
0x002b98aefccebe00ee8c3551fe9e32b3bf7d253a89b6f073a9eda91170589fda,0x46340b20830761efd32832a74d7169b29feb9758,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,0.0,19195256,2024-02-10 04:12:35.000 UTC
0x684731030496122f5525a0d148d40d840b653f5f74d90398c17a608eff2da318,0x787f2425dbccc47709e9db0adf46529061ee411a,0x75d66ed4eb1fa9f2d10bd1d03317347038f16a81,0.0457657,19078105,2024-02-11 00:18:49.000 UTC
0xfa9fdbb3d2b2cf4b489d3b8abab0dbe0438e1bb97f527025b3ed3b04a3078402,0x29d2714cbfa3f45ee8b0a1875114059beb41ada5,0x5744f596742221676b7a2460604e46cb3712f2d1,0.01116308,19197703,2024-02-07 12:23:51.000 UTC
0x006464ecf5854423be40f5abda07b26df36d716483ab2df8f1db2e18dd0b5769,0x9b0b095116482d6cc4b89874531ea619d91fc3c6,0x253553366da8546fc250f225fe3d25d0c782303b,0.0021811611647563,19170256,2024-02-06 16:03:11.000 UTC
0xe413e5a064a0fdc84813b8ba4eaa09033da802e14b1e4ee01974f48a4eb3cc3f,0x3292fc36e0787e4fb9c7922ff70e29a6b6532c42,0x6caa65affe4da582ed5fa890cf7dbf49fa4c2fdd,1.05e-06,18957126,2024-02-05 16:02:17.000 UTC
0xdded21d78dd0b1214797a5e459721f8dd092e7b5ce02c11770e08b473cad907c,0x7e2dc797a4ac1fc336d677357029d3d283debf19,0xd06136b99d9ee00b2871c52d004b9646217657ca,0.00069326,19078065,2024-02-11 13:52:06.000 UTC
0xc72e3f1d11b45f93fa32cfaee059a5e6a395a2d55fd103250c6ebd3563edc8ab,0xeae73b99409c76cfafc5f8b221c18abebf116c7c,0x2d624b442b58fdcee4aefcbf6ebcc70418eeaffc,5.49988999,19042469,2024-02-06 03:23:08.000 UTC
0x0022509157f44965b54521a12ad432ebf0176feb50419df69b58ba44c4c1ee8d,0x34d9d1406d49552f66e7b2808732bf5bcee280e6,0x445d8fd3d09be4c5ea83e7f2ec08052bd0944af6,0.0,19190760,2024-02-09 13:06:47.000 UTC
0x5c98338509edd3b6e6b39de48d3ab986d29f222c16ab05a3b76fc9b9cc16687d,0xda3c3beb57b6b27cbf18d74ac743d9f12d08413f,0xef29c0f72ebbfe0a404f04e444b0c7975fe1271f,0.08172805,19117466,2024-02-09 14:21:38.000 UTC
0x001c91968c040113958480f2e1c5fac6fa9b4b2cb3355cfa07fa5a458a37051d,0xc8b3e2a542d82978c7333932e9e9cec9a2abc4df,0x266c24f7dcb9492aca2af1e2d6a6cfbb9c2fff2b,0.005,19175849,2024-02-07 10:53:47.000 UTC
0x0016ab1b55fa9dda24ddcab6f643ca5ade83b71465952f952d0f4a494ff4de39,0xbf6f71d08d564de41a7b0d048f0eeb75cf1e2712,0xd44cf6e0d81eee0ad80c3f1c133ebc1b467f9cd2,0.0038189634467708,19192621,2024-02-09 19:22:35.000 UTC
0x0062e3d97f95dc0b548b58beecf55be7c308765618065db6db51146e859ce3d3,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,19182549,2024-02-08 09:27:35.000 UTC
0xc26563b4e0a95f2f0220dfc68828d9cdd9f6c0f7efdeda89b1743e034666495f,0x6a45ca8bb30f396f40721e105e0aa6cabf326657,0x4107e87337f66fc4c48115142cee1a3af3e9d42f,0.14605199,18956830,2024-02-09 05:34:42.000 UTC
0x25d6ad4050cca99f5ed2f65d0c07cdc393bc506c77cf865f71fed8891af9469a,0xfa6d81ee0890f5065df1bf6f938bd3f88bd18d4b,0x5e5b2ad8b4732eb67bb775d49172402309b185d6,1.40222419,19166680,2024-02-08 13:14:02.000 UTC
0x0070985016a558b8779c1f6723f01bc817da92d011e104c1f7a69391b4a18b36,0xec179e3b3e1298ca76dc7c90738c6418c11c028e,0x6e423b625cb93fb5a3129b73cc0ab7a373ad9943,0.0034827930348412,19188419,2024-02-09 05:13:23.000 UTC
0x222e34e73c4e1724271b7250ed87a58e6b9fe3a3eefe100605fdc6c5d6027e82,0x640875329e87b3b70585188514c46df8246ecb3a,0x85cd74bf501c93a3b1f22be57d8da92b93baf4a3,0.00523303,19004172,2024-02-11 12:51:34.000 UTC
0x002bb3c1e3b8313b8913bcba75162ad88a55e6377b44df3e6c58975c5953a18f,0x3527439923a63f8c13cf72b8fe80a77f6e572092,0xa0425d71cb1d6fb80e65a5361a04096e0672de03,0.0,19164651,2024-02-05 21:11:35.000 UTC
0x00438d72c81720d55aab874e8dd6a4c38f464e6be642965297500528be3ad5d0,0xf768bb446821e07b756388ecbbf580ea31251dcb,0x7d225c4cc612e61d26523b099b0718d03152edef,0.0,19164795,2024-02-05 21:40:23.000 UTC
0x000092896a135ad7f3d76722b4d82c08b452b5333d67436409075365c3e7c3c4,0x8fc114c24c9b8e3b45f98b88c6b3717c57829da5,0x0000000000000000000000000000000000000000,0.0,19198963,2024-02-10 16:43:59.000 UTC
0x0085c7f22819d0ac4fa2d4b970dccba44e5b4a3c8ff989eb0dd3eccc8a9225e9,0xcb38b0a64b3990d214b168418a594498ffc15a40,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,19169260,2024-02-06 12:40:35.000 UTC
0x007c4027b3a215fc4684c2a1b5a1e3dc1def40e47d3b17524d1ac1ab941b7f4c,0x6be6bca6e26e363bef29363daec16b171743b1e2,0xdef1c0ded9bec7f1a1670819833240f027b25eff,6.077320322121925,19170653,2024-02-06 17:22:59.000 UTC
0xd738177c228abcd77caaa252e0ad01a0936b5322e533f1c5d23eb130eb56fde3,0x8720d00f126301a0641cb619643058d9c1f98e90,0xec4de885b245b7d94849032c48754d16ba0c96e2,0.03090128,18913653,2024-02-10 11:01:44.000 UTC
0x47b8d495512896b9d1a8270aafba959b5ff1e3932e4d118636fb2d19b3378e70,0x13141ecfa7b815466e2f0afea09f1ee26f5c0906,0xf979549bc44c5c7880ed319cef016e79a9b24a99,0.00016728,19048978,2024-02-06 19:26:44.000 UTC
0xf4e4c5cbbc9efcc5c6e5c9a50436720957061281a015e29e57dff89e6fda9a90,0xd8111cd5901affb346ebe1dd8cf779b7b70d2346,0x5b3f53395a6765ae8baca6adf63481b5c0663ef1,0.06985531,18959123,2024-02-09 23:16:35.000 UTC
0x000cb52f60d647a4857ed398d25f72cc686ad966136b27b36dc124574ab26588,0x9bcd8250b5a4a81cbd867d33b393acfa79d3ab0f,0xf30cf4ed712d3734161fdaab5b1dbb49fd2d0e5c,0.0,19186672,2024-02-08 23:20:59.000 UTC
0x87d03145366d07c3309fafc1c95c5a3ec09826119b2541fe22e465b949e39bf5,0x8ac30ca798483aa262fb99681def7d322d81b1e0,0x1f661c7b4d1bc44ca5e921977540649a4ead4622,2.16630412,18934238,2024-02-09 22:48:51.000 UTC
0x000068a3f31cea2579ddede531761612372b948e35a06008fef602d3a9fce45b,0xb18880cd947a88c76cf33c7c500867ca90333bfc,0x0000000000000000000000000000000000000000,0.0,19196009,2024-02-10 06:44:23.000 UTC
0x77c00d08581baf18683376fce8c7037a4dffc5e1bb9fe5e843c2a4cad944a886,0x36b40b308ad6f7419f159fc381d3969aca9e1aa1,0xf1c82665a26f47b83bff79932051338345ada7c5,0.0105,19092743,2024-02-08 03:57:41.000 UTC
0x0067a5fd380167dc1ea8d15483fcafd7402e41c86882d2dd0d66cc2f7729809f,0x8bc110db7029197c3621bea8092ab1996d5dd7be,0x29469395eaf6f95920e59f858042f0e28d98a20b,0.0,19167861,2024-02-06 07:57:23.000 UTC
0xfdd29e6c9401cf76bfa886b524e700efd69cb47147291e1da4773a7852c4c108,0x7f22e69fd76d79767d91b086832a9922c81019e2,0x768e212daeb00fb926cb2e992945e93a4a454398,1.4,19039595,2024-02-09 19:59:45.000 UTC
0x000b911eaf084e4833205ffd71a9f37d4c1b19ff64d3cc9f181cd0e65dbc3264,0x28c6c06298d514db089934071355e5743bf21d60,0xf683592bc165a07dd6b61631d81de0271c51dba0,0.0396,19175727,2024-02-07 10:29:11.000 UTC
0x00000f83c5ca0b5d51cd3032d32cecdb57c81a4494a2928e4e419c29686e966e,0xd7a0cde95f7d5b2c3597b9d09267e4a225201014,0x0000000000000000000000000000000000000000,0.0,19166690,2024-02-06 04:02:11.000 UTC
0xb6c5f197e280ea23d7702e6ee54cb568784f7e7ebdb6e680ec4f914e1308ee35,0xa9adf82bed6c83f5274123e75a05290ff5f81f32,0x1d4b82e28690506509a6c264c882f74159674e77,0.0010206,18957187,2024-02-09 01:14:49.000 UTC
0x09011d61467e2cc9ea226b61eac7fd70abd82c5337c4162903225253e6f07cb5,0xea4719b4fdad774bd0db22e3c7848c1533454a26,0x2a14841d1eabbed7eb73819dfb72be9b4af9ab2c,0.03514734,18973613,2024-02-06 20:10:54.000 UTC
0x0006767583d6cb36652e70dc0057450f377967f0cdbfaed3224403193c8fe62f,0x654e12d209f786e750a46b6a8ca66d54eb06b115,0x40da70e43cb0a178689ab17efbebe998e28fb0c1,1.015,19183595,2024-02-08 12:57:59.000 UTC
0x6b7ca609a0e2cffc931ff2c826c789cb7a073d459c2e366c31ff932d739d9ec1,0x49358fd7114855a68493d3f961fb2e36da456e7b,0x5f6ee9beef55d7d667bad446d6581306e338d32a,0.00097276,18983387,2024-02-06 16:42:42.000 UTC
0x852afbbb7cc76fa23ef7b720cf8cd3f40bf0ce37726fc529056bb931fbddeba0,0x89fc13bdb91a624d5552c395b69d3cc74e480b50,0x07cdabeb97be4ad925ebfcee1b7eb52972a07a9c,0.302911,19032119,2024-02-07 05:18:55.000 UTC
0xce8404f97d4fa4dbd71c077cb82a1c6f87e4cc5c5cb5e5fe4fbb8517287a6e0b,0xdb30af03bc6fe4e5de5fe6fe0c8fc475ee597ee1,0x7b098b596c656436256f307988980016cf33254b,0.00445639,19009150,2024-02-06 20:28:26.000 UTC
0xa5a3e252fa1002b755d25466dfd0bb066e86546f809057faf57cefc82f5d6fd6,0x4eb0c86629c3d598d0c24f2171bf5c97e473b0b0,0x0e4ddb723e6a41f1278e2f607a99bd7654edfb70,0.60274619,19182722,2024-02-10 07:34:45.000 UTC
0x11a849e8f63340a4238ac003d50f90f30d0e9e36b5328fd77671a0dd2de2279c,0x8d4a8394a44f618bdab9c349be2c5e13f95d888e,0x20d49f80911ea3adf24d41867f885d6c9f6f8e33,0.03328207,18937315,2024-02-07 09:04:48.000 UTC
0x000e4e57a2dd25f4cc34dd025bdb559ee23974ec006677e7f296a2c9e2d0924b,0x01dfc2b517eb3c05d519848fb605e6538fa82952,0x1111111254eeb25477b68fb85ed929f73a960582,0.8,19189531,2024-02-09 08:58:11.000 UTC
0x000c0079dc31be95771590e9f3490d2906c7ecfca1052d86ae833df1b107d0f4,0x1c24794054556e926a5758de039a4bb374dc4af0,0x4aa799c5dfc01ee7d790e3bf1a7c2257ce1dceff,0.0,19192281,2024-02-09 18:14:23.000 UTC
